time,date,hour,precip [mm/day],sub3048815 [m3/s],sub3048815 (observed) [m3/s]
117.5,1981-04-28,12:00:00.00,1.46275,81.3013,117
117.542,1981-04-28,13:00:00.00,1.46275,81.1864,117
117.583,1981-04-28,14:00:00.00,1.46275,81.0721,117
117.625,1981-04-28,15:00:00.00,1.46275,80.9571,117
117.667,1981-04-28,16:00:00.00,1.46275,80.8396,117
117.708,1981-04-28,17:00:00.00,1.46275,80.7187,117
117.75,1981-04-28,18:00:00.00,1.46275,80.5944,117
117.792,1981-04-28,19:00:00.00,1.46275,80.4661,117
117.833,1981-04-28,20:00:00.00,1.46275,80.3339,117
117.875,1981-04-28,21:00:00.00,1.46275,80.1993,117
117.917,1981-04-28,22:00:00.00,1.46275,80.0644,117
117.958,1981-04-28,23:00:00.00,1.46275,79.9317,117
118,1981-04-29,00:00:00.00,1.46275,79.8036,113
118.042,1981-04-29,01:00:00.00,1.4854,79.6875,113
118.083,1981-04-29,02:00:00.00,1.4854,79.6192,113
118.125,1981-04-29,03:00:00.00,1.4854,79.7029,113
118.167,1981-04-29,04:00:00.00,1.4854,79.7549,113
118.208,1981-04-29,05:00:00.00,1.4854,79.6644,113
118.25,1981-04-29,06:00:00.00,1.4854,79.5769,113
118.292,1981-04-29,07:00:00.00,1.4854,79.4909,113
118.333,1981-04-29,08:00:00.00,1.4854,79.4062,113
118.375,1981-04-29,09:00:00.00,1.4854,79.3234,113
118.417,1981-04-29,10:00:00.00,1.4854,79.2443,113
118.458,1981-04-29,11:00:00.00,1.4854,79.1708,113
118.5,1981-04-29,12:00:00.00,1.4854,79.1008,113
118.542,1981-04-29,13:00:00.00,1.4854,79.0316,113
118.583,1981-04-29,14:00:00.00,1.4854,78.9616,113
118.625,1981-04-29,15:00:00.00,1.4854,78.8895,113
118.667,1981-04-29,16:00:00.00,1.4854,78.8131,113
118.708,1981-04-29,17:00:00.00,1.4854,78.7307,113
118.75,1981-04-29,18:00:00.00,1.4854,78.642,113
118.792,1981-04-29,19:00:00.00,1.4854,78.5474,113
118.833,1981-04-29,20:00:00.00,1.4854,78.4481,113
118.875,1981-04-29,21:00:00.00,1.4854,78.3457,113
118.917,1981-04-29,22:00:00.00,1.4854,78.2425,113
118.958,1981-04-29,23:00:00.00,1.4854,78.1408,113
119,1981-04-30,00:00:00.00,1.4854,78.0431,110
119.042,1981-04-30,01:00:00.00,1.59011,77.9535,110
119.083,1981-04-30,02:00:00.00,1.59011,77.9701,110
119.125,1981-04-30,03:00:00.00,1.59011,78.3608,110
119.167,1981-04-30,04:00:00.00,1.59011,78.6608,110
119.208,1981-04-30,05:00:00.00,1.59011,78.5983,110
119.25,1981-04-30,06:00:00.00,1.59011,78.5384,110
119.292,1981-04-30,07:00:00.00,1.59011,78.4799,110
119.333,1981-04-30,08:00:00.00,1.59011,78.4236,110
119.375,1981-04-30,09:00:00.00,1.59011,78.3721,110
119.417,1981-04-30,10:00:00.00,1.59011,78.3365,110
119.458,1981-04-30,11:00:00.00,1.59011,78.3262,110
119.5,1981-04-30,12:00:00.00,1.59011,78.3325,110
119.542,1981-04-30,13:00:00.00,1.59011,78.3409,110
119.583,1981-04-30,14:00:00.00,1.59011,78.3464,110
119.625,1981-04-30,15:00:00.00,1.59011,78.3476,110
119.667,1981-04-30,16:00:00.00,1.59011,78.3423,110
119.708,1981-04-30,17:00:00.00,1.59011,78.329,110
119.75,1981-04-30,18:00:00.00,1.59011,78.3076,110
119.792,1981-04-30,19:00:00.00,1.59011,78.2786,110
119.833,1981-04-30,20:00:00.00,1.59011,78.2434,110
119.875,1981-04-30,21:00:00.00,1.59011,78.2036,110
119.917,1981-04-30,22:00:00.00,1.59011,78.1615,110
119.958,1981-04-30,23:00:00.00,1.59011,78.1196,110
120,1981-05-01,00:00:00.00,1.59011,78.0806,108
120.042,1981-05-01,01:00:00.00,1.57966,78.0381,108
120.083,1981-05-01,02:00:00.00,1.57966,77.9407,108
120.125,1981-05-01,03:00:00.00,1.57966,77.6298,108
120.167,1981-05-01,04:00:00.00,1.57966,77.3866,108
120.208,1981-05-01,05:00:00.00,1.57966,77.377,108
120.25,1981-05-01,06:00:00.00,1.57966,77.3692,108
120.292,1981-05-01,07:00:00.00,1.57966,77.3609,108
120.333,1981-05-01,08:00:00.00,1.57966,77.3517,108
120.375,1981-05-01,09:00:00.00,1.57966,77.3409,108
120.417,1981-05-01,10:00:00.00,1.57966,77.3261,108
120.458,1981-05-01,11:00:00.00,1.57966,77.305,108
120.5,1981-05-01,12:00:00.00,1.57966,77.2801,108
120.542,1981-05-01,13:00:00.00,1.57966,77.2546,108
120.583,1981-05-01,14:00:00.00,1.57966,77.229,108
120.625,1981-05-01,15:00:00.00,1.57966,77.202,108
120.667,1981-05-01,16:00:00.00,1.57966,77.1713,108
120.708,1981-05-01,17:00:00.00,1.57966,77.1351,108
120.75,1981-05-01,18:00:00.00,1.57966,77.0932,108
120.792,1981-05-01,19:00:00.00,1.57966,77.0461,108
120.833,1981-05-01,20:00:00.00,1.57966,76.9947,108
120.875,1981-05-01,21:00:00.00,1.57966,76.9406,108
120.917,1981-05-01,22:00:00.00,1.57966,76.886,108
120.958,1981-05-01,23:00:00.00,1.57966,76.8333,108
121,1981-05-02,00:00:00.00,1.57966,76.7849,106
121.042,1981-05-02,01:00:00.00,1.51064,76.7387,106
121.083,1981-05-02,02:00:00.00,1.51064,76.6214,106
121.125,1981-05-02,03:00:00.00,1.51064,76.2223,106
121.167,1981-05-02,04:00:00.00,1.51064,75.9095,106
121.208,1981-05-02,05:00:00.00,1.51064,75.8966,106
121.25,1981-05-02,06:00:00.00,1.51064,75.8864,106
121.292,1981-05-02,07:00:00.00,1.51064,75.8763,106
121.333,1981-05-02,08:00:00.00,1.51064,75.8654,106
121.375,1981-05-02,09:00:00.00,1.51064,75.852,106
121.417,1981-05-02,10:00:00.00,1.51064,75.8292,106
121.458,1981-05-02,11:00:00.00,1.51064,75.7914,106
121.5,1981-05-02,12:00:00.00,1.51064,75.7439,106
121.542,1981-05-02,13:00:00.00,1.51064,75.6953,106
121.583,1981-05-02,14:00:00.00,1.51064,75.6477,106
121.625,1981-05-02,15:00:00.00,1.51064,75.5997,106
121.667,1981-05-02,16:00:00.00,1.51064,75.5489,106
121.708,1981-05-02,17:00:00.00,1.51064,75.4936,106
121.75,1981-05-02,18:00:00.00,1.51064,75.4334,106
121.792,1981-05-02,19:00:00.00,1.51064,75.3685,106
121.833,1981-05-02,20:00:00.00,1.51064,75.3,106
121.875,1981-05-02,21:00:00.00,1.51064,75.2293,106
121.917,1981-05-02,22:00:00.00,1.51064,75.1587,106
121.958,1981-05-02,23:00:00.00,1.51064,75.0903,106
122,1981-05-03,00:00:00.00,1.51064,75.0267,104
122.042,1981-05-03,01:00:00.00,1.40936,74.9651,104
122.083,1981-05-03,02:00:00.00,1.40936,74.8236,104
122.125,1981-05-03,03:00:00.00,1.40936,74.3665,104
122.167,1981-05-03,04:00:00.00,1.40936,74.0052,104
122.208,1981-05-03,05:00:00.00,1.40936,73.9783,104
122.25,1981-05-03,06:00:00.00,1.40936,73.9544,104
122.292,1981-05-03,07:00:00.00,1.40936,73.9309,104
122.333,1981-05-03,08:00:00.00,1.40936,73.9067,104
122.375,1981-05-03,09:00:00.00,1.40936,73.8799,104
122.417,1981-05-03,10:00:00.00,1.40936,73.8429,104
122.458,1981-05-03,11:00:00.00,1.40936,73.7891,104
122.5,1981-05-03,12:00:00.00,1.40936,73.7241,104
122.542,1981-05-03,13:00:00.00,1.40936,73.657,104
122.583,1981-05-03,14:00:00.00,1.40936,73.59,104
122.625,1981-05-03,15:00:00.00,1.40936,73.522,104
122.667,1981-05-03,16:00:00.00,1.40936,73.4505,104
122.708,1981-05-03,17:00:00.00,1.40936,73.374,104
122.75,1981-05-03,18:00:00.00,1.40936,73.2922,104
122.792,1981-05-03,19:00:00.00,1.40936,73.2053,104
122.833,1981-05-03,20:00:00.00,1.40936,73.1145,104
122.875,1981-05-03,21:00:00.00,1.40936,73.0213,104
122.917,1981-05-03,22:00:00.00,1.40936,72.9278,104
122.958,1981-05-03,23:00:00.00,1.40936,72.8364,104
123,1981-05-04,00:00:00.00,1.40936,72.7495,101
123.042,1981-05-04,01:00:00.00,1.31399,72.6683,101
123.083,1981-05-04,02:00:00.00,1.31399,72.5141,101
123.125,1981-05-04,03:00:00.00,1.31399,72.0668,101
123.167,1981-05-04,04:00:00.00,1.31399,71.7081,101
123.208,1981-05-04,05:00:00.00,1.31399,71.6576,101
123.25,1981-05-04,06:00:00.00,1.31399,71.61,101
123.292,1981-05-04,07:00:00.00,1.31399,71.5628,101
123.333,1981-05-04,08:00:00.00,1.31399,71.515,101
123.375,1981-05-04,09:00:00.00,1.31399,71.4645,101
123.417,1981-05-04,10:00:00.00,1.31399,71.4035,101
123.458,1981-05-04,11:00:00.00,1.31399,71.325,101
123.5,1981-05-04,12:00:00.00,1.31399,71.2352,101
123.542,1981-05-04,13:00:00.00,1.31399,71.1436,101
123.583,1981-05-04,14:00:00.00,1.31399,71.0527,101
123.625,1981-05-04,15:00:00.00,1.31399,70.9613,101
123.667,1981-05-04,16:00:00.00,1.31399,70.867,101
123.708,1981-05-04,17:00:00.00,1.31399,70.7681,101
123.75,1981-05-04,18:00:00.00,1.31399,70.6643,101
123.792,1981-05-04,19:00:00.00,1.31399,70.5559,101
123.833,1981-05-04,20:00:00.00,1.31399,70.444,101
123.875,1981-05-04,21:00:00.00,1.31399,70.3301,101
123.917,1981-05-04,22:00:00.00,1.31399,70.2168,101
123.958,1981-05-04,23:00:00.00,1.31399,70.1077,101
124,1981-05-05,00:00:00.00,1.31399,70.005,97.8
124.042,1981-05-05,01:00:00.00,1.24928,69.9043,97.8
124.083,1981-05-05,02:00:00.00,1.24928,69.769,97.8
124.125,1981-05-05,03:00:00.00,1.24928,69.4895,97.8
124.167,1981-05-05,04:00:00.00,1.24928,69.2596,97.8
124.208,1981-05-05,05:00:00.00,1.24928,69.1927,97.8
124.25,1981-05-05,06:00:00.00,1.24928,69.1288,97.8
124.292,1981-05-05,07:00:00.00,1.24928,69.0658,97.8
124.333,1981-05-05,08:00:00.00,1.24928,69.003,97.8
124.375,1981-05-05,09:00:00.00,1.24928,68.9391,97.8
124.417,1981-05-05,10:00:00.00,1.24928,68.8681,97.8
124.458,1981-05-05,11:00:00.00,1.24928,68.7852,97.8
124.5,1981-05-05,12:00:00.00,1.24928,68.6946,97.8
124.542,1981-05-05,13:00:00.00,1.24928,68.6027,97.8
124.583,1981-05-05,14:00:00.00,1.24928,68.5114,97.8
124.625,1981-05-05,15:00:00.00,1.24928,68.4191,97.8
124.667,1981-05-05,16:00:00.00,1.24928,68.3236,97.8
124.708,1981-05-05,17:00:00.00,1.24928,68.2235,97.8
124.75,1981-05-05,18:00:00.00,1.24928,68.1183,97.8
124.792,1981-05-05,19:00:00.00,1.24928,68.0085,97.8
124.833,1981-05-05,20:00:00.00,1.24928,67.8949,97.8
124.875,1981-05-05,21:00:00.00,1.24928,67.7791,97.8
124.917,1981-05-05,22:00:00.00,1.24928,67.6631,97.8
124.958,1981-05-05,23:00:00.00,1.24928,67.5491,97.8
125,1981-05-06,00:00:00.00,1.24928,67.4395,94.3
125.042,1981-05-06,01:00:00.00,1.2242,67.3348,94.3
125.083,1981-05-06,02:00:00.00,1.2242,67.2306,94.3
125.125,1981-05-06,03:00:00.00,1.2242,67.1097,94.3
125.167,1981-05-06,04:00:00.00,1.2242,67.0034,94.3
125.208,1981-05-06,05:00:00.00,1.2242,66.9294,94.3
125.25,1981-05-06,06:00:00.00,1.2242,66.8585,94.3
125.292,1981-05-06,07:00:00.00,1.2242,66.7887,94.3
125.333,1981-05-06,08:00:00.00,1.2242,66.7199,94.3
125.375,1981-05-06,09:00:00.00,1.2242,66.6516,94.3
125.417,1981-05-06,10:00:00.00,1.2242,66.5829,94.3
125.458,1981-05-06,11:00:00.00,1.2242,66.5125,94.3
125.5,1981-05-06,12:00:00.00,1.2242,66.4409,94.3
125.542,1981-05-06,13:00:00.00,1.2242,66.3683,94.3
125.583,1981-05-06,14:00:00.00,1.2242,66.2947,94.3
125.625,1981-05-06,15:00:00.00,1.2242,66.2186,94.3
125.667,1981-05-06,16:00:00.00,1.2242,66.1379,94.3
125.708,1981-05-06,17:00:00.00,1.2242,66.0514,94.3
125.75,1981-05-06,18:00:00.00,1.2242,65.9588,94.3
125.792,1981-05-06,19:00:00.00,1.2242,65.8608,94.3
125.833,1981-05-06,20:00:00.00,1.2242,65.7584,94.3
125.875,1981-05-06,21:00:00.00,1.2242,65.6534,94.3
125.917,1981-05-06,22:00:00.00,1.2242,65.5479,94.3
125.958,1981-05-06,23:00:00.00,1.2242,65.4442,94.3
126,1981-05-07,00:00:00.00,1.2242,65.3445,91.1
126.042,1981-05-07,01:00:00.00,1.17116,65.244,91.1
126.083,1981-05-07,02:00:00.00,1.17116,65.11,91.1
126.125,1981-05-07,03:00:00.00,1.17116,64.8377,91.1
126.167,1981-05-07,04:00:00.00,1.17116,64.6138,91.1
126.208,1981-05-07,05:00:00.00,1.17116,64.5485,91.1
126.25,1981-05-07,06:00:00.00,1.17116,64.486,91.1
126.292,1981-05-07,07:00:00.00,1.17116,64.4241,91.1
126.333,1981-05-07,08:00:00.00,1.17116,64.3618,91.1
126.375,1981-05-07,09:00:00.00,1.17116,64.2983,91.1
126.417,1981-05-07,10:00:00.00,1.17116,64.2308,91.1
126.458,1981-05-07,11:00:00.00,1.17116,64.1562,91.1
126.5,1981-05-07,12:00:00.00,1.17116,64.0768,91.1
126.542,1981-05-07,13:00:00.00,1.17116,63.9961,91.1
126.583,1981-05-07,14:00:00.00,1.17116,63.9148,91.1
126.625,1981-05-07,15:00:00.00,1.17116,63.8314,91.1
126.667,1981-05-07,16:00:00.00,1.17116,63.7439,91.1
126.708,1981-05-07,17:00:00.00,1.17116,63.651,91.1
126.75,1981-05-07,18:00:00.00,1.17116,63.5523,91.1
126.792,1981-05-07,19:00:00.00,1.17116,63.4485,91.1
126.833,1981-05-07,20:00:00.00,1.17116,63.3406,91.1
126.875,1981-05-07,21:00:00.00,1.17116,63.2301,91.1
126.917,1981-05-07,22:00:00.00,1.17116,63.1191,91.1
126.958,1981-05-07,23:00:00.00,1.17116,63.01,91.1
127,1981-05-08,00:00:00.00,1.17116,62.9052,87.5
127.042,1981-05-08,01:00:00.00,1.09823,62.8019,87.5
127.083,1981-05-08,02:00:00.00,1.09823,62.6292,87.5
127.125,1981-05-08,03:00:00.00,1.09823,62.1815,87.5
127.167,1981-05-08,04:00:00.00,1.09823,61.8182,87.5
127.208,1981-05-08,05:00:00.00,1.09823,61.7485,87.5
127.25,1981-05-08,06:00:00.00,1.09823,61.6819,87.5
127.292,1981-05-08,07:00:00.00,1.09823,61.6159,87.5
127.333,1981-05-08,08:00:00.00,1.09823,61.5495,87.5
127.375,1981-05-08,09:00:00.00,1.09823,61.4815,87.5
127.417,1981-05-08,10:00:00.00,1.09823,61.4066,87.5
127.458,1981-05-08,11:00:00.00,1.09823,61.3201,87.5
127.5,1981-05-08,12:00:00.00,1.09823,61.2259,87.5
127.542,1981-05-08,13:00:00.00,1.09823,61.1303,87.5
127.583,1981-05-08,14:00:00.00,1.09823,61.0349,87.5
127.625,1981-05-08,15:00:00.00,1.09823,60.9383,87.5
127.667,1981-05-08,16:00:00.00,1.09823,60.8383,87.5
127.708,1981-05-08,17:00:00.00,1.09823,60.7337,87.5
127.75,1981-05-08,18:00:00.00,1.09823,60.6241,87.5
127.792,1981-05-08,19:00:00.00,1.09823,60.51,87.5
127.833,1981-05-08,20:00:00.00,1.09823,60.3925,87.5
127.875,1981-05-08,21:00:00.00,1.09823,60.2731,87.5
127.917,1981-05-08,22:00:00.00,1.09823,60.1541,87.5
127.958,1981-05-08,23:00:00.00,1.09823,60.0386,87.5
128,1981-05-09,00:00:00.00,1.09823,59.9299,84.6
128.042,1981-05-09,01:00:00.00,1.04413,59.8249,84.6
128.083,1981-05-09,02:00:00.00,1.04413,59.6686,84.6
128.125,1981-05-09,03:00:00.00,1.04413,59.3032,84.6
128.167,1981-05-09,04:00:00.00,1.04413,59.004,84.6
128.208,1981-05-09,05:00:00.00,1.04413,58.9316,84.6
128.25,1981-05-09,06:00:00.00,1.04413,58.8624,84.6
128.292,1981-05-09,07:00:00.00,1.04413,58.7943,84.6
128.333,1981-05-09,08:00:00.00,1.04413,58.7263,84.6
128.375,1981-05-09,09:00:00.00,1.04413,58.6575,84.6
128.417,1981-05-09,10:00:00.00,1.04413,58.5837,84.6
128.458,1981-05-09,11:00:00.00,1.04413,58.5011,84.6
128.5,1981-05-09,12:00:00.00,1.04413,58.4126,84.6
128.542,1981-05-09,13:00:00.00,1.04413,58.3233,84.6
128.583,1981-05-09,14:00:00.00,1.04413,58.234,84.6
128.625,1981-05-09,15:00:00.00,1.04413,58.1435,84.6
128.667,1981-05-09,16:00:00.00,1.04413,58.0498,84.6
128.708,1981-05-09,17:00:00.00,1.04413,57.9515,84.6
128.75,1981-05-09,18:00:00.00,1.04413,57.8488,84.6
128.792,1981-05-09,19:00:00.00,1.04413,57.7423,84.6
128.833,1981-05-09,20:00:00.00,1.04413,57.6326,84.6
128.875,1981-05-09,21:00:00.00,1.04413,57.5209,84.6
128.917,1981-05-09,22:00:00.00,1.04413,57.409,84.6
128.958,1981-05-09,23:00:00.00,1.04413,57.2991,84.6
129,1981-05-10,00:00:00.00,1.04413,57.1933,81.1
129.042,1981-05-10,01:00:00.00,1.05371,57.0957,81.1
129.083,1981-05-10,02:00:00.00,1.05371,57.0317,81.1
129.125,1981-05-10,03:00:00.00,1.05371,57.072,81.1
129.167,1981-05-10,04:00:00.00,1.05371,57.0934,81.1
129.208,1981-05-10,05:00:00.00,1.05371,57.0222,81.1
129.25,1981-05-10,06:00:00.00,1.05371,56.9544,81.1
129.292,1981-05-10,07:00:00.00,1.05371,56.8881,81.1
129.333,1981-05-10,08:00:00.00,1.05371,56.8232,81.1
129.375,1981-05-10,09:00:00.00,1.05371,56.7593,81.1
129.417,1981-05-10,10:00:00.00,1.05371,56.6954,81.1
129.458,1981-05-10,11:00:00.00,1.05371,56.6306,81.1
129.5,1981-05-10,12:00:00.00,1.05371,56.5653,81.1
129.542,1981-05-10,13:00:00.00,1.05371,56.5001,81.1
129.583,1981-05-10,14:00:00.00,1.05371,56.4347,81.1
129.625,1981-05-10,15:00:00.00,1.05371,56.3677,81.1
129.667,1981-05-10,16:00:00.00,1.05371,56.2971,81.1
129.708,1981-05-10,17:00:00.00,1.05371,56.2216,81.1
129.75,1981-05-10,18:00:00.00,1.05371,56.1411,81.1
129.792,1981-05-10,19:00:00.00,1.05371,56.056,81.1
129.833,1981-05-10,20:00:00.00,1.05371,55.9673,81.1
129.875,1981-05-10,21:00:00.00,1.05371,55.8763,81.1
129.917,1981-05-10,22:00:00.00,1.05371,55.7848,81.1
129.958,1981-05-10,23:00:00.00,1.05371,55.6951,81.1
130,1981-05-11,00:00:00.00,1.05371,55.6094,78.1
130.042,1981-05-11,01:00:00.00,1.54898,55.5767,78.1
130.083,1981-05-11,02:00:00.00,1.54898,56.3025,78.1
130.125,1981-05-11,03:00:00.00,1.54898,59.7971,78.1
130.167,1981-05-11,04:00:00.00,1.54898,62.5484,78.1
130.208,1981-05-11,05:00:00.00,1.54898,62.4969,78.1
130.25,1981-05-11,06:00:00.00,1.54898,62.448,78.1
130.292,1981-05-11,07:00:00.00,1.54898,62.4046,78.1
130.333,1981-05-11,08:00:00.00,1.54898,62.3718,78.1
130.375,1981-05-11,09:00:00.00,1.54898,62.3577,78.1
130.417,1981-05-11,10:00:00.00,1.54898,62.3961,78.1
130.458,1981-05-11,11:00:00.00,1.54898,62.5173,78.1
130.5,1981-05-11,12:00:00.00,1.54898,62.6931,78.1
130.542,1981-05-11,13:00:00.00,1.54898,62.877,78.1
130.583,1981-05-11,14:00:00.00,1.54898,63.0524,78.1
130.625,1981-05-11,15:00:00.00,1.54898,63.217,78.1
130.667,1981-05-11,16:00:00.00,1.54898,63.3691,78.1
130.708,1981-05-11,17:00:00.00,1.54898,63.5082,78.1
130.75,1981-05-11,18:00:00.00,1.54898,63.6345,78.1
130.792,1981-05-11,19:00:00.00,1.54898,63.7491,78.1
130.833,1981-05-11,20:00:00.00,1.54898,63.8532,78.1
130.875,1981-05-11,21:00:00.00,1.54898,63.949,78.1
130.917,1981-05-11,22:00:00.00,1.54898,64.0386,78.1
130.958,1981-05-11,23:00:00.00,1.54898,64.1248,78.1
131,1981-05-12,00:00:00.00,1.54898,64.2099,83.8
131.042,1981-05-12,01:00:00.00,2.91602,64.3741,83.8
131.083,1981-05-12,02:00:00.00,2.91602,66.319,83.8
131.125,1981-05-12,03:00:00.00,2.91602,74.8342,83.8
131.167,1981-05-12,04:00:00.00,2.91602,81.5771,83.8
131.208,1981-05-12,05:00:00.00,2.91602,81.6775,83.8
131.25,1981-05-12,06:00:00.00,2.91602,81.777,83.8
131.292,1981-05-12,07:00:00.00,2.91602,81.8889,83.8
131.333,1981-05-12,08:00:00.00,2.91602,82.0304,83.8
131.375,1981-05-12,09:00:00.00,2.91602,82.2309,83.8
131.417,1981-05-12,10:00:00.00,2.91602,82.6075,83.8
131.458,1981-05-12,11:00:00.00,2.91602,83.2657,83.8
131.5,1981-05-12,12:00:00.00,2.91602,84.1086,83.8
131.542,1981-05-12,13:00:00.00,2.91602,84.9862,83.8
131.583,1981-05-12,14:00:00.00,2.91602,85.8491,83.8
131.625,1981-05-12,15:00:00.00,2.91602,86.6848,83.8
131.667,1981-05-12,16:00:00.00,2.91602,87.4848,83.8
131.708,1981-05-12,17:00:00.00,2.91602,88.2479,83.8
131.75,1981-05-12,18:00:00.00,2.91602,88.9761,83.8
131.792,1981-05-12,19:00:00.00,2.91602,89.6727,83.8
131.833,1981-05-12,20:00:00.00,2.91602,90.3426,83.8
131.875,1981-05-12,21:00:00.00,2.91602,90.9889,83.8
131.917,1981-05-12,22:00:00.00,2.91602,91.6127,83.8
131.958,1981-05-12,23:00:00.00,2.91602,92.2162,83.8
132,1981-05-13,00:00:00.00,2.91602,92.8029,101
132.042,1981-05-13,01:00:00.00,3.62574,93.3722,101
132.083,1981-05-13,02:00:00.00,3.62574,94.2371,101
132.125,1981-05-13,03:00:00.00,3.62574,96.2388,101
132.167,1981-05-13,04:00:00.00,3.62574,97.9345,101
132.208,1981-05-13,05:00:00.00,3.62574,98.4861,101
132.25,1981-05-13,06:00:00.00,3.62574,99.024,101
132.292,1981-05-13,07:00:00.00,3.62574,99.5516,101
132.333,1981-05-13,08:00:00.00,3.62574,100.076,101
132.375,1981-05-13,09:00:00.00,3.62574,100.613,101
132.417,1981-05-13,10:00:00.00,3.62574,101.225,101
132.458,1981-05-13,11:00:00.00,3.62574,101.969,101
132.5,1981-05-13,12:00:00.00,3.62574,102.798,101
132.542,1981-05-13,13:00:00.00,3.62574,103.634,101
132.583,1981-05-13,14:00:00.00,3.62574,104.454,101
132.625,1981-05-13,15:00:00.00,3.62574,105.255,101
132.667,1981-05-13,16:00:00.00,3.62574,106.039,101
132.708,1981-05-13,17:00:00.00,3.62574,106.806,101
132.75,1981-05-13,18:00:00.00,3.62574,107.559,101
132.792,1981-05-13,19:00:00.00,3.62574,108.297,101
132.833,1981-05-13,20:00:00.00,3.62574,109.013,101
132.875,1981-05-13,21:00:00.00,3.62574,109.708,101
132.917,1981-05-13,22:00:00.00,3.62574,110.386,101
132.958,1981-05-13,23:00:00.00,3.62574,111.05,101
133,1981-05-14,00:00:00.00,3.62574,111.705,120
133.042,1981-05-14,01:00:00.00,3.8067,112.344,120
133.083,1981-05-14,02:00:00.00,3.8067,112.81,120
133.125,1981-05-14,03:00:00.00,3.8067,112.649,120
133.167,1981-05-14,04:00:00.00,3.8067,112.653,120
133.208,1981-05-14,05:00:00.00,3.8067,113.283,120
133.25,1981-05-14,06:00:00.00,3.8067,113.904,120
133.292,1981-05-14,07:00:00.00,3.8067,114.513,120
133.333,1981-05-14,08:00:00.00,3.8067,115.108,120
133.375,1981-05-14,09:00:00.00,3.8067,115.699,120
133.417,1981-05-14,10:00:00.00,3.8067,116.307,120
133.458,1981-05-14,11:00:00.00,3.8067,116.943,120
133.5,1981-05-14,12:00:00.00,3.8067,117.595,120
133.542,1981-05-14,13:00:00.00,3.8067,118.247,120
133.583,1981-05-14,14:00:00.00,3.8067,118.891,120
133.625,1981-05-14,15:00:00.00,3.8067,119.526,120
133.667,1981-05-14,16:00:00.00,3.8067,120.151,120
133.708,1981-05-14,17:00:00.00,3.8067,120.763,120
133.75,1981-05-14,18:00:00.00,3.8067,121.365,120
133.792,1981-05-14,19:00:00.00,3.8067,121.954,120
133.833,1981-05-14,20:00:00.00,3.8067,122.532,120
133.875,1981-05-14,21:00:00.00,3.8067,123.098,120
133.917,1981-05-14,22:00:00.00,3.8067,123.657,120
133.958,1981-05-14,23:00:00.00,3.8067,124.211,120
134,1981-05-15,00:00:00.00,3.8067,124.761,131
134.042,1981-05-15,01:00:00.00,3.59953,125.301,131
134.083,1981-05-15,02:00:00.00,3.59953,125.346,131
134.125,1981-05-15,03:00:00.00,3.59953,123.533,131
134.167,1981-05-15,04:00:00.00,3.59953,122.223,131
134.208,1981-05-15,05:00:00.00,3.59953,122.788,131
134.25,1981-05-15,06:00:00.00,3.59953,123.347,131
134.292,1981-05-15,07:00:00.00,3.59953,123.893,131
134.333,1981-05-15,08:00:00.00,3.59953,124.417,131
134.375,1981-05-15,09:00:00.00,3.59953,124.917,131
134.417,1981-05-15,10:00:00.00,3.59953,125.376,131
134.458,1981-05-15,11:00:00.00,3.59953,125.776,131
134.5,1981-05-15,12:00:00.00,3.59953,126.139,131
134.542,1981-05-15,13:00:00.00,3.59953,126.494,131
134.583,1981-05-15,14:00:00.00,3.59953,126.851,131
134.625,1981-05-15,15:00:00.00,3.59953,127.208,131
134.667,1981-05-15,16:00:00.00,3.59953,127.563,131
134.708,1981-05-15,17:00:00.00,3.59953,127.911,131
134.75,1981-05-15,18:00:00.00,3.59953,128.253,131
134.792,1981-05-15,19:00:00.00,3.59953,128.589,131
134.833,1981-05-15,20:00:00.00,3.59953,128.92,131
134.875,1981-05-15,21:00:00.00,3.59953,129.246,131
134.917,1981-05-15,22:00:00.00,3.59953,129.57,131
134.958,1981-05-15,23:00:00.00,3.59953,129.894,131
135,1981-05-16,00:00:00.00,3.59953,130.221,133
135.042,1981-05-16,01:00:00.00,3.39109,130.553,133
135.083,1981-05-16,02:00:00.00,3.39109,130.495,133
135.125,1981-05-16,03:00:00.00,3.39109,128.956,133
135.167,1981-05-16,04:00:00.00,3.39109,127.822,133
135.208,1981-05-16,05:00:00.00,3.39109,128.184,133
135.25,1981-05-16,06:00:00.00,3.39109,128.546,133
135.292,1981-05-16,07:00:00.00,3.39109,128.901,133
