time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
153.042,1981-06-03,01:00:00.00,0.493729,0.532202,0.780416,620.601,0.0466828,0,0,0,15,636.428,253.326,236.907,-7.51941
153.083,1981-06-03,02:00:00.00,0.493729,0.532202,0.779265,620.593,0.0466828,0,0,0,15,636.419,253.368,236.96,-7.51941
153.125,1981-06-03,03:00:00.00,0.493729,0.532202,0.778274,620.585,0.0466828,0,0,0,15,636.41,253.411,237.012,-7.51941
153.167,1981-06-03,04:00:00.00,0.493729,0.532202,0.777406,620.577,0.0466828,0,0,0,15,636.401,253.454,237.063,-7.51941
153.208,1981-06-03,05:00:00.00,0.493729,0.532202,0.776529,620.568,0.0466828,0,0,0,15,636.392,253.497,237.115,-7.51958
153.25,1981-06-03,06:00:00.00,0.493729,0.532202,0.775637,620.559,0.0466828,0,0,0,15,636.382,253.539,237.167,-7.52076
153.292,1981-06-03,07:00:00.00,0.493729,0.532202,0.774716,620.549,0.0466828,0,0,0,15,636.37,253.582,237.218,-7.5232
153.333,1981-06-03,08:00:00.00,0.493729,0.532202,0.773756,620.537,0.0466828,0,0,0,15,636.358,253.625,237.27,-7.52701
153.375,1981-06-03,09:00:00.00,0.493729,0.532202,0.772748,620.524,0.0466828,0,0,0,15,636.344,253.668,237.321,-7.53222
153.417,1981-06-03,10:00:00.00,0.493729,0.532202,0.771692,620.51,0.0466828,0,0,0,15,636.329,253.71,237.373,-7.53874
153.458,1981-06-03,11:00:00.00,0.493729,0.532202,0.770592,620.495,0.0466828,0,0,0,15,636.312,253.753,237.424,-7.54638
153.5,1981-06-03,12:00:00.00,0.493729,0.532202,0.769453,620.479,0.0466828,0,0,0,15,636.295,253.796,237.475,-7.55477
153.542,1981-06-03,13:00:00.00,0.493729,0.532202,0.76828,620.463,0.0466828,0,0,0,15,636.278,253.839,237.526,-7.56346
153.583,1981-06-03,14:00:00.00,0.493729,0.532202,0.76708,620.448,0.0466828,0,0,0,15,636.262,253.881,237.577,-7.57193
153.625,1981-06-03,15:00:00.00,0.493729,0.532202,0.765863,620.433,0.0466828,0,0,0,15,636.246,253.924,237.628,-7.57966
153.667,1981-06-03,16:00:00.00,0.493729,0.532202,0.764649,620.42,0.0466828,0,0,0,15,636.231,253.967,237.679,-7.58619
153.708,1981-06-03,17:00:00.00,0.493729,0.532202,0.763454,620.408,0.0466828,0,0,0,15,636.218,254.01,237.73,-7.59118
153.75,1981-06-03,18:00:00.00,0.493729,0.532202,0.762297,620.398,0.0466828,0,0,0,15,636.207,254.052,237.781,-7.59448
153.792,1981-06-03,19:00:00.00,0.493729,0.532202,0.761192,620.389,0.0466828,0,0,0,15,636.197,254.095,237.832,-7.59608
153.833,1981-06-03,20:00:00.00,0.493729,0.532202,0.76015,620.382,0.0466828,0,0,0,15,636.189,254.138,237.882,-7.5963
153.875,1981-06-03,21:00:00.00,0.493729,0.532202,0.759169,620.376,0.0466828,0,0,0,15,636.181,254.181,237.932,-7.5963
153.917,1981-06-03,22:00:00.00,0.493729,0.532202,0.758241,620.369,0.0466828,0,0,0,15,636.174,254.223,237.983,-7.5963
153.958,1981-06-03,23:00:00.00,0.493729,0.532202,0.757357,620.362,0.0466828,0,0,0,15,636.166,254.266,238.033,-7.5963
154,1981-06-04,00:00:00.00,0.493729,0.532202,0.756512,620.356,0.0466828,0,0,0,15,636.159,254.309,238.083,-7.5963
154.042,1981-06-04,01:00:00.00,0.50429,0.543586,0.755824,620.35,0.0471216,0,0,0,15,636.153,254.352,238.133,-7.5963
154.083,1981-06-04,02:00:00.00,0.50429,0.543586,0.755271,620.344,0.0471216,0,0,0,15,636.146,254.396,238.183,-7.5963
154.125,1981-06-04,03:00:00.00,0.50429,0.543586,0.754639,620.338,0.0471216,0,0,0,15,636.14,254.44,238.233,-7.5963
154.167,1981-06-04,04:00:00.00,0.50429,0.543586,0.753948,620.332,0.0471216,0,0,0,15,636.134,254.483,238.283,-7.5963
154.208,1981-06-04,05:00:00.00,0.50429,0.543586,0.753279,620.327,0.0471216,0,0,0,15,636.127,254.527,238.333,-7.59647
154.25,1981-06-04,06:00:00.00,0.50429,0.543586,0.752621,620.32,0.0471216,0,0,0,15,636.12,254.571,238.383,-7.59766
154.292,1981-06-04,07:00:00.00,0.50429,0.543586,0.751959,620.312,0.0471216,0,0,0,15,636.111,254.614,238.433,-7.60011
154.333,1981-06-04,08:00:00.00,0.50429,0.543586,0.751281,620.303,0.0471216,0,0,0,15,636.101,254.658,238.483,-7.60393
154.375,1981-06-04,09:00:00.00,0.50429,0.543586,0.750575,620.292,0.0471216,0,0,0,15,636.09,254.702,238.532,-7.60914
154.417,1981-06-04,10:00:00.00,0.50429,0.543586,0.749832,620.28,0.0471216,0,0,0,15,636.077,254.745,238.582,-7.61567
154.458,1981-06-04,11:00:00.00,0.50429,0.543586,0.749042,620.267,0.0471216,0,0,0,15,636.064,254.789,238.632,-7.62331
154.5,1981-06-04,12:00:00.00,0.50429,0.543586,0.748203,620.254,0.0471216,0,0,0,15,636.049,254.833,238.681,-7.63171
154.542,1981-06-04,13:00:00.00,0.50429,0.543586,0.747318,620.24,0.0471216,0,0,0,15,636.035,254.876,238.731,-7.6404
154.583,1981-06-04,14:00:00.00,0.50429,0.543586,0.746397,620.227,0.0471216,0,0,0,15,636.021,254.92,238.78,-7.64888
154.625,1981-06-04,15:00:00.00,0.50429,0.543586,0.745455,620.214,0.0471216,0,0,0,15,636.007,254.964,238.83,-7.65661
154.667,1981-06-04,16:00:00.00,0.50429,0.543586,0.744509,620.203,0.0471216,0,0,0,15,635.995,255.007,238.879,-7.66315
154.708,1981-06-04,17:00:00.00,0.50429,0.543586,0.743577,620.193,0.0471216,0,0,0,15,635.984,255.051,238.928,-7.66815
154.75,1981-06-04,18:00:00.00,0.50429,0.543586,0.742678,620.185,0.0471216,0,0,0,15,635.975,255.095,238.978,-7.67146
154.792,1981-06-04,19:00:00.00,0.50429,0.543586,0.741825,620.179,0.0471216,0,0,0,15,635.968,255.138,239.027,-7.67308
154.833,1981-06-04,20:00:00.00,0.50429,0.543586,0.74103,620.174,0.0471216,0,0,0,15,635.962,255.182,239.076,-7.6733
154.875,1981-06-04,21:00:00.00,0.50429,0.543586,0.740292,620.17,0.0471216,0,0,0,15,635.957,255.226,239.125,-7.6733
154.917,1981-06-04,22:00:00.00,0.50429,0.543586,0.739602,620.165,0.0471216,0,0,0,15,635.952,255.269,239.174,-7.6733
154.958,1981-06-04,23:00:00.00,0.50429,0.543586,0.738951,620.161,0.0471216,0,0,0,15,635.947,255.313,239.223,-7.6733
155,1981-06-05,00:00:00.00,0.50429,0.543586,0.738335,620.156,0.0471216,0,0,0,15,635.942,255.357,239.271,-7.6733
155.042,1981-06-05,01:00:00.00,0.527485,0.568588,0.737792,620.153,0.0480626,0,0,0,15,635.939,255.402,239.32,-7.6733
155.083,1981-06-05,02:00:00.00,0.527485,0.568588,0.737326,620.15,0.0480626,0,0,0,15,635.936,255.448,239.369,-7.6733
155.125,1981-06-05,03:00:00.00,0.527485,0.568588,0.736884,620.148,0.0480626,0,0,0,15,635.933,255.494,239.417,-7.6733
155.167,1981-06-05,04:00:00.00,0.527485,0.568588,0.736464,620.145,0.0480626,0,0,0,15,635.93,255.539,239.466,-7.6733
155.208,1981-06-05,05:00:00.00,0.527485,0.568588,0.736071,620.143,0.0480626,0,0,0,15,635.927,255.585,239.514,-7.67348
155.25,1981-06-05,06:00:00.00,0.527485,0.568588,0.735693,620.139,0.0480626,0,0,0,15,635.923,255.631,239.563,-7.67468
155.292,1981-06-05,07:00:00.00,0.527485,0.568588,0.735314,620.134,0.0480626,0,0,0,15,635.918,255.676,239.611,-7.67714
155.333,1981-06-05,08:00:00.00,0.527485,0.568588,0.734922,620.128,0.0480626,0,0,0,15,635.911,255.722,239.66,-7.68096
155.375,1981-06-05,09:00:00.00,0.527485,0.568588,0.734506,620.12,0.0480626,0,0,0,15,635.903,255.768,239.708,-7.68618
155.417,1981-06-05,10:00:00.00,0.527485,0.568588,0.734055,620.112,0.0480626,0,0,0,15,635.894,255.813,239.756,-7.69271
155.458,1981-06-05,11:00:00.00,0.527485,0.568588,0.733557,620.102,0.0480626,0,0,0,15,635.884,255.859,239.805,-7.70036
155.5,1981-06-05,12:00:00.00,0.527485,0.568588,0.733005,620.092,0.0480626,0,0,0,15,635.873,255.905,239.853,-7.70876
155.542,1981-06-05,13:00:00.00,0.527485,0.568588,0.732405,620.081,0.0480626,0,0,0,15,635.861,255.95,239.901,-7.71746
155.583,1981-06-05,14:00:00.00,0.527485,0.568588,0.731765,620.07,0.0480626,0,0,0,15,635.85,255.996,239.949,-7.72594
155.625,1981-06-05,15:00:00.00,0.527485,0.568588,0.731099,620.061,0.0480626,0,0,0,15,635.84,256.042,239.998,-7.73368
155.667,1981-06-05,16:00:00.00,0.527485,0.568588,0.730424,620.053,0.0480626,0,0,0,15,635.831,256.087,240.046,-7.74022
155.708,1981-06-05,17:00:00.00,0.527485,0.568588,0.72976,620.046,0.0480626,0,0,0,15,635.824,256.133,240.094,-7.74524
155.75,1981-06-05,18:00:00.00,0.527485,0.568588,0.729125,620.041,0.0480626,0,0,0,15,635.818,256.179,240.142,-7.74856
155.792,1981-06-05,19:00:00.00,0.527485,0.568588,0.728533,620.037,0.0480626,0,0,0,15,635.814,256.224,240.19,-7.75018
155.833,1981-06-05,20:00:00.00,0.527485,0.568588,0.727997,620.035,0.0480626,0,0,0,15,635.811,256.27,240.238,-7.75042
155.875,1981-06-05,21:00:00.00,0.527485,0.568588,0.727514,620.034,0.0480626,0,0,0,15,635.809,256.316,240.286,-7.75042
155.917,1981-06-05,22:00:00.00,0.527485,0.568588,0.727077,620.032,0.0480626,0,0,0,15,635.807,256.361,240.334,-7.75042
155.958,1981-06-05,23:00:00.00,0.527485,0.568588,0.726677,620.03,0.0480626,0,0,0,15,635.805,256.407,240.381,-7.75042
156,1981-06-06,00:00:00.00,0.527485,0.568588,0.72631,620.028,0.0480626,0,0,0,15,635.803,256.453,240.429,-7.75042
156.042,1981-06-06,01:00:00.00,0.562361,0.606181,0.726069,620.028,0.0495614,0,0,0,15,635.804,256.501,240.477,-7.75042
156.083,1981-06-06,02:00:00.00,0.562361,0.606181,0.725952,620.029,0.0495614,0,0,0,15,635.805,256.55,240.525,-7.75042
156.125,1981-06-06,03:00:00.00,0.562361,0.606181,0.725808,620.03,0.0495614,0,0,0,15,635.806,256.599,240.572,-7.75042
156.167,1981-06-06,04:00:00.00,0.562361,0.606181,0.725636,620.032,0.0495614,0,0,0,15,635.807,256.648,240.62,-7.75042
156.208,1981-06-06,05:00:00.00,0.562361,0.606181,0.725484,620.032,0.0495614,0,0,0,15,635.808,256.696,240.668,-7.7506
156.25,1981-06-06,06:00:00.00,0.562361,0.606181,0.725334,620.032,0.0495614,0,0,0,15,635.807,256.745,240.715,-7.75181
156.292,1981-06-06,07:00:00.00,0.562361,0.606181,0.725174,620.031,0.0495614,0,0,0,15,635.806,256.794,240.763,-7.75427
156.333,1981-06-06,08:00:00.00,0.562361,0.606181,0.724992,620.029,0.0495614,0,0,0,15,635.803,256.842,240.811,-7.7581
156.375,1981-06-06,09:00:00.00,0.562361,0.606181,0.72478,620.025,0.0495614,0,0,0,15,635.799,256.891,240.858,-7.76332
156.417,1981-06-06,10:00:00.00,0.562361,0.606181,0.724529,620.019,0.0495614,0,0,0,15,635.794,256.94,240.906,-7.76986
156.458,1981-06-06,11:00:00.00,0.562361,0.606181,0.724235,620.013,0.0495614,0,0,0,15,635.787,256.988,240.953,-7.77751
156.5,1981-06-06,12:00:00.00,0.562361,0.606181,0.723895,620.006,0.0495614,0,0,0,15,635.78,257.037,241.001,-7.78592
156.542,1981-06-06,13:00:00.00,0.562361,0.606181,0.723514,619.999,0.0495614,0,0,0,15,635.772,257.086,241.049,-7.79462
156.583,1981-06-06,14:00:00.00,0.562361,0.606181,0.723102,619.992,0.0495614,0,0,0,15,635.765,257.134,241.096,-7.80311
156.625,1981-06-06,15:00:00.00,0.562361,0.606181,0.722671,619.986,0.0495614,0,0,0,15,635.758,257.183,241.144,-7.81086
156.667,1981-06-06,16:00:00.00,0.562361,0.606181,0.722239,619.981,0.0495614,0,0,0,15,635.753,257.232,241.191,-7.81741
156.708,1981-06-06,17:00:00.00,0.562361,0.606181,0.721823,619.978,0.0495614,0,0,0,15,635.749,257.28,241.238,-7.82243
156.75,1981-06-06,18:00:00.00,0.562361,0.606181,0.721441,619.976,0.0495614,0,0,0,15,635.747,257.329,241.286,-7.82575
156.792,1981-06-06,19:00:00.00,0.562361,0.606181,0.721108,619.976,0.0495614,0,0,0,15,635.747,257.378,241.333,-7.82739
156.833,1981-06-06,20:00:00.00,0.562361,0.606181,0.720833,619.978,0.0495614,0,0,0,15,635.748,257.427,241.381,-7.82763
156.875,1981-06-06,21:00:00.00,0.562361,0.606181,0.720617,619.979,0.0495614,0,0,0,15,635.749,257.475,241.428,-7.82763
156.917,1981-06-06,22:00:00.00,0.562361,0.606181,0.72045,619.981,0.0495614,0,0,0,15,635.751,257.524,241.475,-7.82763
156.958,1981-06-06,23:00:00.00,0.562361,0.606181,0.720324,619.982,0.0495614,0,0,0,15,635.752,257.573,241.522,-7.82763
157,1981-06-07,00:00:00.00,0.562361,0.606181,0.720234,619.984,0.0495614,0,0,0,15,635.754,257.621,241.57,-7.82763
157.042,1981-06-07,01:00:00.00,0.627372,0.676258,0.720246,619.988,0.0523392,0,0,0,15,635.761,257.676,241.617,-7.82763
157.083,1981-06-07,02:00:00.00,0.627372,0.676258,0.720386,619.995,0.0523392,0,0,0,15,635.768,257.73,241.664,-7.82763
157.125,1981-06-07,03:00:00.00,0.627372,0.676258,0.720579,620.002,0.0523392,0,0,0,15,635.775,257.784,241.711,-7.82763
157.167,1981-06-07,04:00:00.00,0.627372,0.676258,0.720805,620.009,0.0523392,0,0,0,15,635.782,257.839,241.758,-7.82763
157.208,1981-06-07,05:00:00.00,0.627372,0.676258,0.721064,620.016,0.0523392,0,0,0,15,635.789,257.893,241.805,-7.82782
157.25,1981-06-07,06:00:00.00,0.627372,0.676258,0.721333,620.022,0.0523392,0,0,0,15,635.795,257.947,241.852,-7.82904
157.292,1981-06-07,07:00:00.00,0.627372,0.676258,0.721599,620.026,0.0523392,0,0,0,15,635.8,258.002,241.9,-7.83151
157.333,1981-06-07,08:00:00.00,0.627372,0.676258,0.721852,620.029,0.0523392,0,0,0,15,635.803,258.056,241.947,-7.83534
157.375,1981-06-07,09:00:00.00,0.627372,0.676258,0.722081,620.031,0.0523392,0,0,0,15,635.805,258.11,241.994,-7.84057
157.417,1981-06-07,10:00:00.00,0.627372,0.676258,0.722279,620.031,0.0523392,0,0,0,15,635.806,258.164,242.041,-7.84712
157.458,1981-06-07,11:00:00.00,0.627372,0.676258,0.722435,620.031,0.0523392,0,0,0,15,635.806,258.219,242.088,-7.85477
157.5,1981-06-07,12:00:00.00,0.627372,0.676258,0.722548,620.029,0.0523392,0,0,0,15,635.804,258.273,242.135,-7.86318
157.542,1981-06-07,13:00:00.00,0.627372,0.676258,0.722619,620.028,0.0523392,0,0,0,15,635.803,258.327,242.182,-7.87189
157.583,1981-06-07,14:00:00.00,0.627372,0.676258,0.72266,620.026,0.0523392,0,0,0,15,635.801,258.382,242.23,-7.88038
157.625,1981-06-07,15:00:00.00,0.627372,0.676258,0.722682,620.026,0.0523392,0,0,0,15,635.801,258.436,242.277,-7.88813
157.667,1981-06-07,16:00:00.00,0.627372,0.676258,0.722703,620.026,0.0523392,0,0,0,15,635.801,258.49,242.324,-7.89468
157.708,1981-06-07,17:00:00.00,0.627372,0.676258,0.722742,620.028,0.0523392,0,0,0,15,635.803,258.545,242.371,-7.89971
157.75,1981-06-07,18:00:00.00,0.627372,0.676258,0.722816,620.032,0.0523392,0,0,0,15,635.807,258.599,242.418,-7.90305
157.792,1981-06-07,19:00:00.00,0.627372,0.676258,0.72294,620.037,0.0523392,0,0,0,15,635.813,258.653,242.465,-7.9047
157.833,1981-06-07,20:00:00.00,0.627372,0.676258,0.723124,620.044,0.0523392,0,0,0,15,635.82,258.708,242.513,-7.90495
157.875,1981-06-07,21:00:00.00,0.627372,0.676258,0.723368,620.051,0.0523392,0,0,0,15,635.827,258.762,242.56,-7.90495
157.917,1981-06-07,22:00:00.00,0.627372,0.676258,0.723663,620.058,0.0523392,0,0,0,15,635.834,258.816,242.607,-7.90495
157.958,1981-06-07,23:00:00.00,0.627372,0.676258,0.724001,620.065,0.0523392,0,0,0,15,635.841,258.871,242.654,-7.90495
158,1981-06-08,00:00:00.00,0.627372,0.676258,0.724375,620.072,0.0523392,0,0,0,15,635.848,258.925,242.701,-7.90495
158.042,1981-06-08,01:00:00.00,0.605099,0.65225,0.72462,620.078,0.0513897,0,0,0,15,635.854,258.977,242.748,-7.90495
158.083,1981-06-08,02:00:00.00,0.605099,0.65225,0.724748,620.083,0.0513897,0,0,0,15,635.859,259.03,242.795,-7.90495
158.125,1981-06-08,03:00:00.00,0.605099,0.65225,0.725014,620.088,0.0513897,0,0,0,15,635.864,259.082,242.842,-7.90495
158.167,1981-06-08,04:00:00.00,0.605099,0.65225,0.725386,620.093,0.0513897,0,0,0,15,635.87,259.134,242.889,-7.90495
158.208,1981-06-08,05:00:00.00,0.605099,0.65225,0.725747,620.098,0.0513897,0,0,0,15,635.875,259.187,242.936,-7.90514
158.25,1981-06-08,06:00:00.00,0.605099,0.65225,0.726089,620.102,0.0513897,0,0,0,15,635.88,259.239,242.983,-7.90636
158.292,1981-06-08,07:00:00.00,0.605099,0.65225,0.7264,620.105,0.0513897,0,0,0,15,635.882,259.292,243.03,-7.90884
158.333,1981-06-08,08:00:00.00,0.605099,0.65225,0.726671,620.106,0.0513897,0,0,0,15,635.884,259.344,243.077,-7.91268
158.375,1981-06-08,09:00:00.00,0.605099,0.65225,0.726892,620.106,0.0513897,0,0,0,15,635.884,259.396,243.124,-7.91791
158.417,1981-06-08,10:00:00.00,0.605099,0.65225,0.727063,620.105,0.0513897,0,0,0,15,635.883,259.449,243.171,-7.92446
158.458,1981-06-08,11:00:00.00,0.605099,0.65225,0.727188,620.102,0.0513897,0,0,0,15,635.881,259.501,243.218,-7.93212
158.5,1981-06-08,12:00:00.00,0.605099,0.65225,0.72727,620.099,0.0513897,0,0,0,15,635.878,259.554,243.265,-7.94053
158.542,1981-06-08,13:00:00.00,0.605099,0.65225,0.727314,620.096,0.0513897,0,0,0,15,635.874,259.606,243.312,-7.94924
158.583,1981-06-08,14:00:00.00,0.605099,0.65225,0.727329,620.092,0.0513897,0,0,0,15,635.871,259.658,243.359,-7.95774
158.625,1981-06-08,15:00:00.00,0.605099,0.65225,0.727327,620.09,0.0513897,0,0,0,15,635.869,259.711,243.406,-7.96549
158.667,1981-06-08,16:00:00.00,0.605099,0.65225,0.727325,620.089,0.0513897,0,0,0,15,635.867,259.763,243.453,-7.97205
158.708,1981-06-08,17:00:00.00,0.605099,0.65225,0.727339,620.089,0.0513897,0,0,0,15,635.868,259.816,243.5,-7.97709
158.75,1981-06-08,18:00:00.00,0.605099,0.65225,0.727386,620.091,0.0513897,0,0,0,15,635.87,259.868,243.548,-7.98044
158.792,1981-06-08,19:00:00.00,0.605099,0.65225,0.727481,620.094,0.0513897,0,0,0,15,635.873,259.92,243.595,-7.9821
158.833,1981-06-08,20:00:00.00,0.605099,0.65225,0.727632,620.099,0.0513897,0,0,0,15,635.878,259.973,243.642,-7.98235
158.875,1981-06-08,21:00:00.00,0.605099,0.65225,0.727839,620.104,0.0513897,0,0,0,15,635.884,260.025,243.689,-7.98235
158.917,1981-06-08,22:00:00.00,0.605099,0.65225,0.728094,620.109,0.0513897,0,0,0,15,635.889,260.077,243.736,-7.98235
158.958,1981-06-08,23:00:00.00,0.605099,0.65225,0.728387,620.114,0.0513897,0,0,0,15,635.894,260.13,243.783,-7.98235
159,1981-06-09,00:00:00.00,0.605099,0.65225,0.728713,620.119,0.0513897,0,0,0,15,635.899,260.182,243.83,-7.98235
159.042,1981-06-09,01:00:00.00,0.609563,0.657062,0.729138,620.124,0.0515825,0,0,0,15,635.905,260.235,243.877,-7.98235
159.083,1981-06-09,02:00:00.00,0.609563,0.657062,0.729643,620.13,0.0515825,0,0,0,15,635.911,260.288,243.924,-7.98235
159.125,1981-06-09,03:00:00.00,0.609563,0.657062,0.730103,620.135,0.0515825,0,0,0,15,635.916,260.341,243.971,-7.98235
159.167,1981-06-09,04:00:00.00,0.609563,0.657062,0.730526,620.14,0.0515825,0,0,0,15,635.922,260.393,244.019,-7.98235
159.208,1981-06-09,05:00:00.00,0.609563,0.657062,0.730957,620.145,0.0515825,0,0,0,15,635.927,260.446,244.066,-7.98255
159.25,1981-06-09,06:00:00.00,0.609563,0.657062,0.731386,620.149,0.0515825,0,0,0,15,635.932,260.499,244.113,-7.98378
159.292,1981-06-09,07:00:00.00,0.609563,0.657062,0.731801,620.151,0.0515825,0,0,0,15,635.935,260.552,244.161,-7.98626
159.333,1981-06-09,08:00:00.00,0.609563,0.657062,0.732188,620.152,0.0515825,0,0,0,15,635.936,260.604,244.208,-7.9901
159.375,1981-06-09,09:00:00.00,0.609563,0.657062,0.732539,620.152,0.0515825,0,0,0,15,635.936,260.657,244.255,-7.99534
159.417,1981-06-09,10:00:00.00,0.609563,0.657062,0.732846,620.151,0.0515825,0,0,0,15,635.935,260.71,244.303,-8.00189
159.458,1981-06-09,11:00:00.00,0.609563,0.657062,0.733103,620.148,0.0515825,0,0,0,15,635.933,260.763,244.35,-8.00955
159.5,1981-06-09,12:00:00.00,0.609563,0.657062,0.733308,620.145,0.0515825,0,0,0,15,635.93,260.816,244.398,-8.01797
159.542,1981-06-09,13:00:00.00,0.609563,0.657062,0.733464,620.141,0.0515825,0,0,0,15,635.926,260.868,244.445,-8.02668
159.583,1981-06-09,14:00:00.00,0.609563,0.657062,0.733581,620.138,0.0515825,0,0,0,15,635.923,260.921,244.493,-8.03518
159.625,1981-06-09,15:00:00.00,0.609563,0.657062,0.73367,620.135,0.0515825,0,0,0,15,635.92,260.974,244.54,-8.04294
159.667,1981-06-09,16:00:00.00,0.609563,0.657062,0.733749,620.133,0.0515825,0,0,0,15,635.919,261.027,244.588,-8.04951
159.708,1981-06-09,17:00:00.00,0.609563,0.657062,0.733836,620.133,0.0515825,0,0,0,15,635.919,261.079,244.636,-8.05455
159.75,1981-06-09,18:00:00.00,0.609563,0.657062,0.733947,620.135,0.0515825,0,0,0,15,635.921,261.132,244.683,-8.05791
159.792,1981-06-09,19:00:00.00,0.609563,0.657062,0.734098,620.138,0.0515825,0,0,0,15,635.924,261.185,244.731,-8.05958
159.833,1981-06-09,20:00:00.00,0.609563,0.657062,0.734299,620.143,0.0515825,0,0,0,15,635.929,261.238,244.779,-8.05983
159.875,1981-06-09,21:00:00.00,0.609563,0.657062,0.73455,620.148,0.0515825,0,0,0,15,635.934,261.291,244.826,-8.05983
159.917,1981-06-09,22:00:00.00,0.609563,0.657062,0.734841,620.153,0.0515825,0,0,0,15,635.939,261.343,244.874,-8.05983
159.958,1981-06-09,23:00:00.00,0.609563,0.657062,0.735165,620.158,0.0515825,0,0,0,15,635.944,261.396,244.922,-8.05983
160,1981-06-10,00:00:00.00,0.609563,0.657062,0.735517,620.162,0.0515825,0,0,0,15,635.949,261.449,244.969,-8.05983
160.042,1981-06-10,01:00:00.00,0.577702,0.622717,0.735694,620.166,0.0502527,0,0,0,15,635.952,261.499,245.017,-8.05983
160.083,1981-06-10,02:00:00.00,0.577702,0.622717,0.73571,620.168,0.0502527,0,0,0,15,635.954,261.549,245.065,-8.05983
160.125,1981-06-10,03:00:00.00,0.577702,0.622717,0.735875,620.17,0.0502527,0,0,0,15,635.957,261.599,245.112,-8.05983
160.167,1981-06-10,04:00:00.00,0.577702,0.622717,0.736154,620.173,0.0502527,0,0,0,15,635.959,261.649,245.16,-8.05983
160.208,1981-06-10,05:00:00.00,0.577702,0.622717,0.73641,620.175,0.0502527,0,0,0,15,635.962,261.699,245.207,-8.06003
160.25,1981-06-10,06:00:00.00,0.577702,0.622717,0.736635,620.176,0.0502527,0,0,0,15,635.963,261.749,245.254,-8.06127
160.292,1981-06-10,07:00:00.00,0.577702,0.622717,0.73682,620.176,0.0502527,0,0,0,15,635.963,261.799,245.302,-8.06376
160.333,1981-06-10,08:00:00.00,0.577702,0.622717,0.736953,620.174,0.0502527,0,0,0,15,635.962,261.849,245.349,-8.0676
160.375,1981-06-10,09:00:00.00,0.577702,0.622717,0.737028,620.172,0.0502527,0,0,0,15,635.959,261.899,245.397,-8.07285
160.417,1981-06-10,10:00:00.00,0.577702,0.622717,0.737044,620.167,0.0502527,0,0,0,15,635.955,261.949,245.445,-8.0794
160.458,1981-06-10,11:00:00.00,0.577702,0.622717,0.737007,620.162,0.0502527,0,0,0,15,635.949,261.999,245.492,-8.08707
160.5,1981-06-10,12:00:00.00,0.577702,0.622717,0.736923,620.156,0.0502527,0,0,0,15,635.943,262.049,245.54,-8.09548
160.542,1981-06-10,13:00:00.00,0.577702,0.622717,0.736795,620.15,0.0502527,0,0,0,15,635.937,262.099,245.587,-8.1042
160.583,1981-06-10,14:00:00.00,0.577702,0.622717,0.736633,620.144,0.0502527,0,0,0,15,635.931,262.149,245.635,-8.11271
160.625,1981-06-10,15:00:00.00,0.577702,0.622717,0.736449,620.139,0.0502527,0,0,0,15,635.926,262.199,245.683,-8.12047
160.667,1981-06-10,16:00:00.00,0.577702,0.622717,0.736259,620.135,0.0502527,0,0,0,15,635.921,262.249,245.73,-8.12704
160.708,1981-06-10,17:00:00.00,0.577702,0.622717,0.736081,620.132,0.0502527,0,0,0,15,635.919,262.299,245.778,-8.13209
160.75,1981-06-10,18:00:00.00,0.577702,0.622717,0.735932,620.132,0.0502527,0,0,0,15,635.918,262.349,245.826,-8.13545
160.792,1981-06-10,19:00:00.00,0.577702,0.622717,0.735826,620.133,0.0502527,0,0,0,15,635.919,262.399,245.873,-8.13713
160.833,1981-06-10,20:00:00.00,0.577702,0.622717,0.735773,620.135,0.0502527,0,0,0,15,635.921,262.449,245.921,-8.13739
